golden_provider_id,cluster_size,source_records,rules_applied,conflicts_detected,created_at
GPROV0001627,1,CRM_A_P_PROV_00957_357,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:26:26
GPROV0001628,1,CRM_B_P_PROV_00957_135,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:26:26
GPROV0001629,1,CRM_B_P_PROV_00957_215,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:26:26
GPROV0001630,1,CRM_A_P_PROV_00958_844,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:no_non_null|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:26:26
GPROV0001631,1,CRM_B_P_PROV_00958_848,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:no_non_null|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:26:26
GPROV0001632,1,CRM_A_P_PROV_00959_880,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:no_non_null|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:26:26
GPROV0001633,1,CRM_B_P_PROV_00959_928,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:no_non_null|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:26:26
GPROV0001634,1,CRM_A_P_PROV_00959_104,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:no_non_null|phone:no_non_null|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:26:26
GPROV0001635,1,CRM_A_P_PROV_00960_503,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:no_non_null|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:26:27
GPROV0001636,1,CRM_B_P_PROV_00960_990,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:no_non_null|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:26:27
GPROV0001637,1,CRM_A_P_PROV_00961_569,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:26:27
GPROV0001638,1,CRM_B_P_PROV_00961_784,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:26:27
GPROV0001639,1,CRM_A_P_PROV_00962_163,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:26:27
GPROV0001640,1,CRM_B_P_PROV_00962_619,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:no_non_null|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:26:27
GPROV0001641,1,CRM_A_P_PROV_00963_595,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:26:27
GPROV0001642,1,CRM_B_P_PROV_00963_243,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:26:27
GPROV0001643,2,CRM_A_P_PROV_00964_130|CRM_A_P_PROV_00964_812,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:26:27
GPROV0001644,1,CRM_B_P_PROV_00964_294,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:26:28
GPROV0001645,2,CRM_A_P_PROV_00965_290|CRM_B_P_PROV_00965_784,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,"{'specialty': ['Pulmonology', 'Gastroenterology']}",2026-02-05T15:26:28
GPROV0001646,1,CRM_A_P_PROV_00966_571,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:no_non_null|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:26:28
GPROV0001647,1,CRM_B_P_PROV_00966_889,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:no_non_null|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:26:28
GPROV0001648,1,CRM_A_P_PROV_00967_593,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:26:28
GPROV0001649,1,CRM_B_P_PROV_00967_273,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:26:28
GPROV0001650,1,CRM_A_P_PROV_00968_277,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:26:28
GPROV0001651,1,CRM_A_P_PROV_00969_187,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:26:28
GPROV0001652,1,CRM_B_P_PROV_00969_322,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:26:28
GPROV0001653,1,CRM_A_P_PROV_00970_115,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:26:29
GPROV0001654,1,CRM_B_P_PROV_00970_512,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:26:29
GPROV0001655,1,CRM_A_P_PROV_00971_166,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:no_non_null|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:26:29
GPROV0001656,1,CRM_B_P_PROV_00971_362,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:26:29
GPROV0001657,1,CRM_A_P_PROV_00972_762,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:26:29
GPROV0001658,1,CRM_B_P_PROV_00972_608,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:26:29
GPROV0001659,3,CRM_A_P_PROV_00973_658|CRM_B_P_PROV_00973_538|CRM_B_P_PROV_00973_900,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:26:29
GPROV0001660,1,CRM_A_P_PROV_00974_126,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:26:29
GPROV0001661,1,CRM_B_P_PROV_00974_289,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:26:29
GPROV0001662,1,CRM_B_P_PROV_00974_751,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:26:30
GPROV0001663,2,CRM_A_P_PROV_00975_366|CRM_B_P_PROV_00975_661,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:no_non_null|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,"{'first_name': ['Bimala', 'B.']}",2026-02-05T15:26:30
GPROV0001664,1,CRM_A_P_PROV_00976_815,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:no_non_null|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:26:30
GPROV0001665,1,CRM_B_P_PROV_00976_168,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:26:30
